active_time	inactive_time	time_no_dpm	time_dpm	time_run	time_idle	time_sleep	time_waiting	time_transitions	transitions	energy_transitions	energy_no_dpm	energy_dpm	timeout
2.924000	1079.652000	1082.576000		4.602100	1077.966800	0.000000	1.678100	0.007200	18	0.000180	29.879098	0.741639	162
2.924000	1079.652000	1082.576000		4.611100	1077.957800	0.000000	1.687100	0.007200	18	0.000180	29.879098	0.741882	163
2.924000	1079.652000	1082.576000		4.620100	1077.948800	0.000000	1.696100	0.007200	18	0.000180	29.879098	0.742126	164
2.924000	1079.652000	1082.576000		4.629100	1077.939800	0.000000	1.705100	0.007200	18	0.000180	29.879098	0.742369	165
2.924000	1079.652000	1082.576000		4.638100	1077.930800	0.000000	1.714100	0.007200	18	0.000180	29.879098	0.742612	166
2.924000	1079.652000	1082.576000		4.647100	1077.921800	0.000000	1.723100	0.007200	18	0.000180	29.879098	0.742855	167
2.924000	1079.652000	1082.576000		4.656100	1077.912800	0.000000	1.732100	0.007200	18	0.000180	29.879098	0.743099	168
2.924000	1079.652000	1082.576000		4.665100	1077.903800	0.000000	1.741100	0.007200	18	0.000180	29.879098	0.743342	169
2.924000	1079.652000	1082.576000		4.674100	1077.894800	0.000000	1.750100	0.007200	18	0.000180	29.879098	0.743585	170
2.924000	1079.652000	1082.576000		4.683100	1077.885800	0.000000	1.759100	0.007200	18	0.000180	29.879098	0.743828	171
2.924000	1079.652000	1082.576000		4.692100	1077.876800	0.000000	1.768100	0.007200	18	0.000180	29.879098	0.744072	172
2.924000	1079.652000	1082.576000		4.701100	1077.867800	0.000000	1.777100	0.007200	18	0.000180	29.879098	0.744315	173
2.924000	1079.652000	1082.576000		4.710100	1077.858800	0.000000	1.786100	0.007200	18	0.000180	29.879098	0.744558	174
2.924000	1079.652000	1082.576000		4.719100	1077.849800	0.000000	1.795100	0.007200	18	0.000180	29.879098	0.744802	175
2.924000	1079.652000	1082.576000		4.728100	1077.840800	0.000000	1.804100	0.007200	18	0.000180	29.879098	0.745045	176
2.924000	1079.652000	1082.576000		4.737100	1077.831800	0.000000	1.813100	0.007200	18	0.000180	29.879098	0.745288	177
2.924000	1079.652000	1082.576000		4.746100	1077.822800	0.000000	1.822100	0.007200	18	0.000180	29.879098	0.745531	178
2.924000	1079.652000	1082.576000		4.755100	1077.813800	0.000000	1.831100	0.007200	18	0.000180	29.879098	0.745775	179
2.924000	1079.652000	1082.576000		4.764100	1077.804800	0.000000	1.840100	0.007200	18	0.000180	29.879098	0.746018	180
2.924000	1079.652000	1082.576000		4.773100	1077.795800	0.000000	1.849100	0.007200	18	0.000180	29.879098	0.746261	181
2.924000	1079.652000	1082.576000		4.782100	1077.786800	0.000000	1.858100	0.007200	18	0.000180	29.879098	0.746504	182
2.924000	1079.652000	1082.576000		4.791100	1077.777800	0.000000	1.867100	0.007200	18	0.000180	29.879098	0.746748	183
2.924000	1079.652000	1082.576000		4.800100	1077.768800	0.000000	1.876100	0.007200	18	0.000180	29.879098	0.746991	184
